SMILES,SA Score
*/C(C)=C/C(*)(C)C(=O)Oc1cccc2ccccc12,3.655060824
*CC(*)(C)C(=O)OCC[N+](C)(C)CC,4.81756372
*CC(*)C(=O)Oc1c(Cl)cc(F)c(F)c1F,4.289135737
*OC(C)C(C)COc1ccc(/N=N/C2=CC=C(c3ccc(C)c(Cl)c3)CCCCCC(CCCCCCCCC(C)C)C(*)C2)s1,5.603892682
*CCCCCCS[SH]=[SH]SC(=O)NCCCCCCCCCCCNC(=O)O*,4.269496394
*OC(=O)Nc1c(C)ccc(S*)c1C,3.967780811
*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(C)(C)C)cc1,3.460453486
*CC(*)c1cc(OC)ccc1C,3.951330074
*CCCCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)O*,2.896406543
*CC/C(C)=C(/*)c1ccccc1,3.765120519
*CC(*)(C=S)C(=O)OCC1CCC2CCC(C)(C)N1CC(C)C2,6.057475849
*CC(*)(C)C(=O)OCCOCCOCCOCCCCCOc1ccc(-c2ccc(OC(=O)c3ccccc3)cc2)cc1,3.494386654
*CCCCCOC(=O)CCCCCCCCCCCCCCC(=O)O*,3.040667373
*CCCCCCCOC(=O)c1ccc(C(=O)Nc2cccc(C(=O)O*)c2)cc1,2.794811589
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)C(F)(F)F,4.020225685
*CC(COCC(C)(C)O)O*,5.128015352
*CCS(=O)(=O)c1ccc(O*)c(C)c1,3.70077158
*C(=O)Oc1ccc(NC(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,3.146851725
*[Si](*)(C)CCCCCCCCCCCCCCCCOc1ccc([N+](=O)[O-])cc1C(=O)OCC,2.935385491
*CC(OC(=O)CCCCCCCCCC(=O)O*)c1ccccc1,3.481288435
*Oc1ccc(C(C)(C)C2=CC=C(C(C)CC)OC(=O)c3ccccc3C(=O)NC3=CC=C(C=C2)NC(=O)c2ccc(*)cc2C3=O)cc1,5.898876044
*c1ccc(Oc2ccc(-c3ccc(-c4ncc(*)s4)cc3)cc2)cc1,3.042495481
*NC(=O)c1ccc(C(=O)OCCCC(C)O*)cc1O,3.796127258
*C(C)(C)C(=*)CC,5.209845982
*CCOCCOCCOC(=O)CNCCCCCCCCCSCCCN(*)C(F)(F)C(F)(F)F,3.724096494
*Oc1ccc(Oc2cccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(*)cc5)cc4)cc3)c2)cc1,2.792318827
*CC=CCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)CCCCCCCCCCCCCCCCCC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2)cc1,3.491568267
*OC(=O)C(CCC)C(=O)O*,4.432508311
*CC(O)COc1ccc(OC(=O)c2ccc(C(=O)Nc3ccc(OCCCCCCOc4ccc(Oc5ccc(O*)cc5)cc4)cc3)cc2)cc1,3.536154972
*CCCCCCCCOC(=O)C/C=C/C1CC(*)C1=O,4.664151538
*CC(*)C(=O)OCCCCCCCCCCc1ccc(OC)cc1,3.255332855
*Oc1ccc(/C(C)=C/c2ccc(*)cc2)cc1,3.445471535
*Oc1ccc(-c2ccc(*)cc2)cc1,3.297827573
*Oc1ccccc1C(=O)Nc1ccc(Oc2ccc(/N=N/c3ccc(C(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,3.617522319
*CCCCCCCC(=O)NSCSCCC(=O)O*,4.155491894
*CCOC(=O)C(=O)N*,4.769643923
*CCCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,3.018831361
*C1=CC(C)(OCCCCCC)C(Oc2ccccc2)=C(*)S1,4.08011953
*C1CC(*)C1C,6.661114555
*CC(C)CCCCCCCCCC(=O)O*,3.883897312
*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,2.657583988
*OC(=O)N(CCCCOc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)CCS*,3.086779368
*CC(*)C(=O)OC(C)(C)C(C)(C)C,4.937726191
*CCCCCCCOC(=O)CCCCCC(=O)O*,3.28005151
*Oc1ccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OC,2.83469946
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3C(*)=O)cc2CC)cc1,3.142883847
*c1cc(OCC(C)C)c(*)s1,4.384436754
*CCOCCOCCOC(=O)NCC(=O)O*,3.678220657
*c1ccc(-c2ccc(NC(=O)CCCCSCCCCCCC(=O)Nc3ccc(NC(=O)OCCN(*)c4ccc(OC(C)C)cc4)cc3)c(C(F)(F)F)c2F)cc1,3.797494251
*CC(*)OC(=O)CCC,4.872786047
*CCCCCCCOC(=O)/C=C(/*)CCCCCCCOC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(/N=N/c3ccc(OCCCC)cc3)cc2)cc1,3.770747488
*COc1c(F)c(Cl)c(*)c(C(C)C)c1Br,4.524617143
*O[Si](C)(C)COc1ccc(/C=N/c2ccc(/C=C/C(=O)Nc3ccc(-c4nnc(*)o4)cc3)cc2)cc1,3.456819524
*CC(=O)Nc1ccc(Oc2ccc(NC(=O)CCCCC(=O)Nc3ccc(O*)cc3)cc2)cc1,2.698966781
*CCCCCOC(=O)CCc1ccc(Br)cc1C(=O)OCCCO*,3.289739921
*Oc1ccc(/N=N/c2ccc(OC(=O)COCC(*)=O)cc2)cc1,3.360748311
*Oc1ccc(Oc2ccc(OC(=O)n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c(C)c1N,3.625834954
*OC(=O)C(C)(C)C1CCC1O*,5.405399044
*CCCCCCCCNC(=O)NC(=S)N(*)CCCC,3.592338315
*N=P(*)(CC1CCCCC1)SCCCCCC,4.165874153
*/C=C(/*)c1cnc(Br)c(Br)c1[NH+],5.449538845
*CC(C)(COCCOC(=O)NCCCNC(=O)O*)c1ccc(OCCCC)cc1,3.699539931
*CC(*)N(C)C(=O)OCC#N,5.082903689
*CCC(*)C(=O)OCC(F)(F)C(F)(F)C(F)C(F)(F)F,5.026044056
*Nc1ccc(Cc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1CCCCCCCCC,2.906573838
*CCN(CCOC(=O)NCC)C(=O)N*,3.927903753
*CCCCC[N+](*)(C)CCCCCCC,4.341802945
*CCC1CCCC(O*)C(CO)C1(C)C,5.389644778
*CCC(=O)NNC(=O)c1cccc(C(=O)Nc2ccc(C(=O)O*)cc2S)c1,3.220284152
*CCC(=O)NNC(=O)c1ccc(/N=N/c2ccc(C(=O)O*)cc2)cc1,3.205643776
*Nc1cc(NC(=O)CCCCCCCCCCC(*)=O)cc(C(C)(C)C)c1Br,3.287254405
*CC(C)C1CC(=O)N(c2ccc(CN(C)C)cc2)C(=O)C1*,4.308338223
*c1ccc(/C=C/C(=N)c2ccc(-c3nnc(*)s3)cc2)cc1,3.692833479
*O[Si](*)(C)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.709478168
*OC(=O)NC(C)C(*)=O,5.108700438
*CC(*)C(=O)OCCCCOc1ccc(/C=C/c2ccc(/C=C/c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,3.752447654
*CCCCC#CNC(=O)CCCC(=O)O*,4.286581475
*c1cc(OC)c(C=*)cc1CCCCCCCCC,3.386827609
*/C=C/C(C)=C(/c1ccc(/N=N/c2ccc(C#N)cc2)cc1)c1ccc([Si](*)(C)C)cc1,3.625797127
*CCOCCOCCOCCOCCOC(=O)OCCCCCCCOC(=O)NC(C)(C)C(=O)O*,3.553224459
*CC(C)(C)COC(=O)CCCCCCCCCC(=O)O*,3.361982588
*Oc1ccc(OC(=O)Nc2ccc(NC(=O)c3ccc(O*)cc3)cc2)cc1,2.709758527
*OC(=O)NCCCCCCNC(=O)OCOCCOCCOCCOc1cccc(C(=O)OCc2ccc(O*)c(C)c2)c1,3.385565956
*c1cnc(*)s1,6.033387959
*Oc1ccc(CC(NC(=O)COc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCC)cc1OC(=O)CCCCCC,3.663502582
*CC(*)c1cc(Br)ccc1N,4.467823478
*Oc1ccc([Si](*)(C)C)cc1Br,4.298597669
*OC(=O)CCCCCSC(=O)OSCOCCOC(*)=O,4.281660053
*CC(*)Oc1c(F)cc(F)cc1Br,4.40161401
*Nc1ccc(NC(=O)c2ccc(NC(=O)COC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,2.64285246
*Oc1ccc(N(CC)c2ccc(*)cc2)cc1,3.519602756
*Oc1ccc([Si](c2ccccc2)c2ccc(*)cc2)cc1,3.891016146
*CC(CC)CCCCOc1ccc(OC(=O)CCCCC(=O)OCc2ccc(O*)cc2)cc1,3.443047595
*CCCCCCCCP(CCCCCC)O*,4.401421664
*CCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1O,2.986818301
*C/C=C/C(*)(C)C#N,6.182504991
*Cc1ccc(CC(=O)O*)cc1,3.570482058
*O[Si](C)(C)O[Si](C)(C)CCCOC1=CC=C(C(=*)NCCCCCCC)/C=N/C2=CC=C(C=C1)OC1=CC=C(C=C2)/N=C/CCC/C(=C\c2ccc(OC)cc2)C=C1,6.549955499
*Nc1ccc(/N=C/c2ccc(*)cc2)cc1OCCCCCCCCCCCC,3.231101088
*c1cc(OCCCCCC)c(*)cc1O,3.747138335
*/C=C/c1ccc(/C=C/c2ccc(N=*)cc2)cc1,3.32730237
*CC(CC)CC(CO)C(O)O*,5.706215575
*CCN(C)C(=O)c1ccc(C(=O)N*)cc1,3.267212067
*CCOCCOCCOCCOCCOC(=O)CCc1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,3.089621777
*CCCCCCCNC(=O)c1ccc(C(=O)NNC(=O)CCCCCCC(=O)Nc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,3.278278279
*Oc1ccc(Oc2ccc(C(C)(C)c3ccc(OC(=O)OCCCCN(CCOC(*)=O)c4ccc(OCC)cc4)cc3)cc2)cc1,3.332218721
*CCCCCCOC(=O)c1cccc(C(=O)N*)c1,3.092218543
*OCCCC(=O)OCC(OCC(C)O[Si](C)(C)O*)C(O)COS(=O)(=O)OC,5.12564429
*CC(C)(CCO[Si](*)(C)C)c1ccc(OC)cc1,4.08312577
*CC(*)C#Cc1ccccc1-c1ccccc1,3.587954592
*Nc1ccc(C(C)(C)c2ccc(*)cc2)cc1,3.435242811
*CCCCCCCCCCNC(=O)C(=O)N*,3.363732964
*CCOC(=O)CCCSCC(=O)O*,3.978510229
*CCCCCCCCCOc1ccc(CCc2ccc(C(*)=O)cc2)cc1,2.779005835
*CC(*)OCC(C)CCCCCC,4.526566695
*O[Si](*)(F)OC(F)(F)C(F)(F)F,5.356619744
*CC(*)OC([2H])(CCl)OCC,6.531498534
*NC(CC(=O)O)C(*)=O,4.866342899
*CCCCCCNC(=O)Cc1ccc(Cc2ccc(N(*)C#N)cc2)cc1,3.096993122
*NNC(=O)c1ccccc1C(=O)OCCN(*)C,3.295055452
*CCCCCCCCNC(=O)O*,3.677851
*Oc1ccc(Cc2ccc(NC(*)=O)cc2)cc1C,2.992706729
*CCCCCCCCCCOC(=O)NNC(=O)c1ccc(*)cc1,3.200115375
*Oc1ccc(C#Cc2ccc(Cc3ccc(OC(=O)c4ccc(O*)cc4)cc3)cc2)cc1,2.921235638
*CCOCCCCCCOC(=O)CCCCCCCCC(=O)NCCCCCO*,3.123831275
*Oc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1*,2.904479891
*Nc1ccc(C(=O)OCCCCCCCC[Si](C)(C)c2ccc(O*)cc2)cc1,3.234953128
*CC(*)C(=O)OCCCCCCCCCCCCC,3.497198262
*Oc1ccc(C(=O)NCCCNC(=O)c2ccc(C(=O)NSNC(=O)CCCCCCC(*)C)cc2)cc1,3.76136356
*OC(=O)Nc1ccc(NC(=O)Cc2ccc(S*)cc2)cc1,2.883565808
*Oc1ccc(CCc2ccc(OC(=O)c3ccc([Si](C)(C)c4ccc(C(*)=O)cc4OC)cc3)cc2)cc1,3.256754335
*CCCCCCCCNC(=O)CCCCCCCC(=O)S*,3.208526519
*CCCCCCOC(=O)c1ccc(COc2ccc(C(=O)O*)cc2)cc1,2.792517929
*C(=*)c1cccc(OC)c1,3.13028649
*CCCCCCCCCCCCOC(=O)C(CCSCCCCCCCCCCCCC)C(=O)O*,3.757259377
*COc1ccc(-c2ccc(/C=C/c3ccc(O*)cc3)cc2)cc1,2.817245124
*C/C=C/C1CC(*)C(C(C)CC)C2C(=O)OCC2CCCC1(C)C,5.944062905
*CC(*)(C)C(=O)OCCOc1ccc(Cl)cc1,3.539758999
*CC(*)(C)C(=O)NCCCCC,4.169515672
*CCOc1ccc(CNC(=O)CCc2ccc(CC(*)=O)cc2)cc1,2.786745498
*CC1=CC(C(F)(F)F)([Si](*)(C)c2ccccc2)C=C1,4.85512984
*CCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,2.97265622
*/C=C(/*)[Si](C)(C)C,5.751675132
*CC(*)(C)C(=O)OCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,3.215355846
*CCCCCCCCNC(=O)C(=O)N*,3.537372252
*CC(*)(C)CC(=O)Oc1ccc(C(=O)OC(=O)c2ccc(F)cc2)cc1,3.42133423
*Nc1ccc(C(C)(C)c2ccc(*)cc2)cc1C,3.498117287
*CCCCCc1nnc(*)nc1OCC,4.141170014
*CC#COc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,3.043822846
*OCC(=O)O*,5.804185125
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1C,2.959607054
*CCNC(=O)CCC(=O)N*,4.048014158
*O[Si](C)(C)C[Si](C)(C)c1ccc(*)cc1,4.678521003
*OC(=O)c1ccc(OC(=O)C2CC(=O)OC(C#N)=C2*)cc1,4.266537349
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(C)CC(*)=O)cc2)C(=O)OCC)cc1,3.789534772
*CC(*)OC(C)=O,5.586391401
*=Cc1ccc(/C=C/c2ccc(C=C=CC(=*)c3ccccc3)cc2)cc1,3.348068902
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCC(C)CC)cc1,3.828696967
*/C=C(/*)CCCCCCCC,3.72149261
*CCCCCC(=O)NCCCCCCCNCC(=O)O*,3.265157849
*c1ccc([Si](*)(C)CC)cc1,5.103556652
*CN(*)C(=O)c1ccc(Br)cc1,3.494812497
*CC(C)(CO*)c1cccc(O)c1,4.454742766
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C4(C(F)(F)F)C=CC5=CC=C4C=CC4=CC=C(O5)C(=O)C5=CC6=CC=C(C(=O)N45)C(=O)C6(*)C(F)(F)F)cc3)cc1)C2=O,7.246350638
*CCCCCCCCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,3.223103777
*C#CCCCCCOC(=O)/C=C/CC(=O)O*,3.991827734
*/C(C)=C(\*)c1ccccc1,3.515278798
*C=C1c2ccc(*)cc21,4.799664971
*Nc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,3.309395118
*CCCCCCCCCCCCC(=O)OCCCCCCCNC(=O)C(OCCCCCCOC(=O)CCCCCCCCC)S*,3.838083555
*CC(C)(C)COC(=O)CCCC(=O)O*,3.887031992
*CCCCNC(=O)CSC(=O)N*,4.126554675
*C#C[SH]=NC(=O)C(C)CC(=O)NCCCCCCNC(=O)CO*,4.640571698
*Oc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,2.825907554
*CC(*)(C)C(=O)OCCCCCCCCl,4.052026144
*[Si](C)(CC)c1ccc(N=*)cc1,4.833286557
*CC(C)(C)c1ccc(C)c(NCC(=O)OCCOC(=O)c2cc(*)c(F)c(F)c2F)c1,3.493193585
*c1cc(C)c(*)n1C(C#N)C#N,5.178720293
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc1Br)C2=O,3.667170656
*CC(*)c1ccc(COC(=O)c2ccc(C(=O)OCC(C)(C)C)cc2)cc1,3.323125601
*N[Si](*)(C)CCCOC(=O)OCCCCCCC,3.922583375
*OP(=O)(Oc1ccccc1)Oc1ccc(NC(=O)c2cccc([Si](C)(C)c3ccc(*)cc3)c2)cc1,3.802809466
*OC(=O)/C=C/C(C)C(C)C(O)C(O)COc1ccc(C(*)=O)cc1,4.696343802
*CCCCCCCCCCCCSSCCSCCC(=O)Nc1ccccc1-c1ccccc1OCCCCOc1ccc(Nc2ccc(N[Si](*)(C)C)cc2)cc1,3.731865683
*CC(*)c1ccc(C(=O)O[Na])cc1,4.727581227
*OS(=O)(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc1,3.099201628
*/C(C)=C(/*)c1ccc(Br)cc1,3.605845888
*CCOCCOC(=O)OCCCOC(=O)OCCCCCCOC(=O)OCCCCCCCCCCCSOC(=O)CC(=O)O*,3.728784245
*CCc1ccc(CCCCC(=O)N*)cc1,3.163635813
*N=P(*)(OCCOCCOCCOCCOCCOCCOCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1C(=O)NCCCC)C(=O)O,4.496380834
*CC(*)OCCO,5.747967445
*Oc1ccc(S(=O)(=O)c2ccc(Cc3ccc(*)cc3)cc2)cc1,2.974787748
*CCCCCCCCCCNC(=O)C1CCCCC(C(=O)N*)CN1,3.973255593
*Oc1ccc(C#Cc2ccc(*)cc2)cc1,3.540438638
*Nc1cccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)Cl)c2)c1,3.355055289
*CCCCCCCOC(=O)CCCCCCCC(=O)O*,3.188787377
*OC1CCN(*)C1C,6.073301668
*/C(OCC(=O)O)=C(/*)OC(F)(F)F,4.291844542
*CC(O)COc1ccccc1OC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,3.224833212
*OC(=O)CCCC(C)CCCC[SH](C)(=O)c1ccccc1-c1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,4.157333437
*CC[Se]CCOCC(*)OC(=O)C1=CC=c2cc(OC)ccc2=c2ccc(O[Si](O)(O)OC(C)(C)C)cc2=C1,5.214562405
*CC(*)C(=O)Nc1ccc(-c2ccc(C#N)cc2)cc1,3.283052037
*Nc1ccc(N=*)cc1,4.287555081
*c1ccc2c(c1)C(=O)C1=CC=C(C=CN(C(CC3(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)C=C3C(F)(F)F)(C(F)(F)F)C(F)(F)F)C1=O)C(=O)N2,6.34463409
*Cc1nnc(*)o1,5.615819519
*CC(*)(F)C(=O)OCCCCCC[N+](=O)[O-],4.325606576
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,3.032968885
*Oc1ccc(CC(*)=O)cc1C,3.710412937
*CC(*)(C)C(=O)OCCCCCCCN1CCOCCOCCO1,4.546327367
*Cc1cc(Cl)c(*)c(Br)c1,4.54997275
*c1cc(CCCCCCCCCC(C)=C(C)C)c(*)s1,3.687086591
*CCCCCCCCNC(=O)N*,3.66477526
*NC(C)C(*)=N,6.338934802
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)nc1,3.40419711
*Oc1ccc(Nc2ccc(-c3ccc(*)cc3)cc2)cc1,2.881731049
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c(C(F)(F)F)c1,3.449243623
*O[Si](*)(CCCC)CCCCCCCCC,4.015530046
*CCP(CC(=O)OCC)C(*)C,5.462241578
*CCCCCCCCOC(=O)Nc1ccc(C(=O)NNC(=O)c2ccc(*)nc2)cc1,3.064645428
*CCC(C)COC(=O)c1ccc(C(=O)O*)cc1,3.695583671
*CC1CCCCCCC(=O)N(*)C1=O,4.670603801
*CC(*)(C)C(=O)Oc1ccc(-c2ccccc2)cc1OC(CCCCCCCCCC)OCC(CC)CCC,4.161551823
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cc(C(C)(C)C)c(OC(*)=O)cc3-c3ccccc3Oc3ccccc3)cc2)cc1N,3.416692237
*C(=O)N(*)C,5.565525815
*Oc1ccc(/C=C/c2ccc([N+](*)=O)cc2)cc1C,3.249834751
*C1CC1C1CC1*,6.579202182
*CC(O)C(OC)[Si](*)(C)C(=O)OC,5.817208046
*Oc1ccc(C(C)(CC)c2ccc([Si](C)(C)c3ccc(OC(=O)CCCCCC(*)=O)cc3)cc2)cc1,3.923422202
*CC(*)(C)C(=O)OCc1ccc([N+](=O)[O-])c(NCCCCCC)c1,3.635811999
*C(=O)c1ccccc1Oc1ccc2n(c(=O)c3cc(-c4ccc(Oc5ccc(*)cc5)cc4)ccc3cc1)C=C2,3.786200913
*CC(CC)C1C(=O)N(CC)C(=O)C1CC1C2=CC1C2S*,6.514952159
*CCCCCCCCCCCCCCOC(=O)OC(=O)NCCCCCCCCCNC(=O)OCCSCCO*,3.49143895
*CC(*)C(=O)c1cccc(OCCN(C)CC)c1,3.702682488
*CC(C)CC(C)(C)S*,5.731821668
*CCCCCCCCCCCCCC(=N)c1ccc(-c2cc(*)c(C(C)(C)C)c(F)c2F)cc1C,3.598178088
*CC(*)(C)C(=O)OC(F)(F)F,5.034908823
*Cc1ccc(C(SC)C(=O)O*)cc1,4.293646321
*OC(C)CSC(=O)c1cccc(C(=O)OCCCCCCCCCCCCC(*)=O)c1,3.704566352
*CCCCCCCOC(=O)C(CCCNC(=O)O*)CC(C)=O,3.922404406
*OC1=CC=C(OCCO)CC(NC(=O)Cc2cccc(C(=O)O[Si](C)(C)Oc3ccc(OC(*)=O)cc3OC)c2)C=C1,4.439518847
*c1cc(OCCCCCCCC)cc(*)c1C,3.385047734
*Oc1ccc(OC(=O)c2ccc(-c3ccc(NC(=O)C4CCC(*)=C(C)CC4=O)c(OC)c3)cc2)cc1,3.672346874
*CC(*)(C)C(=O)OC(Cl)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)F,4.89716205
*CCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCC(=O)N*,2.764737679
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCC(*)=O)cc2)C(=O)OCCCC)cc1,3.512933104
*Oc1c(C#N)cc(-c2cc(Cl)c(/C=C(\c3ccccc3)c3cccc(*)c3)c(OC)c2)cc1[N+](=O)[O-],3.507180672
*CC(*)c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,3.676826978
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,2.830291441
*CCCCCCNC(=O)NCCCCCCCCCCCCCNC(=O)S*,3.086407766
*CC(*)c1cc(Cl)ccc1OC,3.974314689
*CC(*)c1cc(OCC)cc(C(C)(C)C)c1,3.874191191
*Oc1ccc(OC(=O)c2cccc(C(*)=O)c2)cc1C(C)C,3.069788125
*c1ccc(Nc2ccc(-c3ccc(*)s3)s2)o1,4.358038799
*NC(CCCC)CSC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCCCCCOC(=O)O*)cc2)cc1,3.78838755
*CC(*)c1ccc(C(=O)OCCOc2ccc([N+](=O)[O-])cc2)cc1,3.274200901
*CC(*)C(=O)Oc1ccc(/C=C(\C)c2ccc(OC)cc2)cc1,3.415466529
*CC(=O)NC1CC(C)C(=O)N1NCC1CCC(C)(C(=O)O*)C1,5.530679082
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,2.535219638
*CC(CCCCCCC)P(=O)(O*)OCCCCCC,4.274804085
*CCCCCCCCCCSC(=O)CCCCCCCCCCCC(=O)O*,3.276665107
*Oc1ccc(CC(NC(=O)CCc2ccccc2)C(=O)C(*)=O)cc1,3.267938672
*OC1=CC=C(C(*)=O)CC(NC(=O)CCCC)C=C1,4.586896908
*OC(c1ccccc1)C(*)COc1ccccc1,3.608139352
*/C=C/c1ccc(*)cc1C,4.584972644
*CCCCCCCCNC(=O)CCCCCCCCCCC(=O)NCCSCS*,3.214354006
*CCCCCSC(=O)NCCCCCCSCCNC(=O)NCCCCCCCCCCNC(=O)/C(C)=C/CC(=O)N*,3.763866633
*CC(*)(C)C(=O)OCC(C)CC,4.827357292
*CC(*)(F)C(=O)Oc1ccc(C(=O)Oc2ccc(Br)cc2)cc1,3.332738672
*CCSCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,2.996843444
*CC(*)(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.452810691
*Oc1ccc(C(=O)c2ccc(NCC(=O)Nc3ccc(Oc4ccc(NC(=O)CCCCCCCCCS*)cc4)cc3)cc2)cc1,3.062061937
*O[Si](*)(C)Cc1ccccc1,4.126899178
*CC(*)C(=O)Oc1ccc(C(C)(C)c2ccccc2)cc1,3.420874852
*Oc1cccc(OC(=O)Oc2ccc(Cc3ccc(NC(=O)CCCCCCCCC(*)=O)cc3)cc2)c1C,3.055987718
*CCCP(=O)(O*)c1ccccc1,4.620265313
*CCCCCCCCn1ccc(CCCCNC(=O)CCCOC(=O)c2cccc(C(=O)O*)c2)c1,3.247119006
*CC(O)COc1ccc(/N=C/c2ccc(O*)c(C)c2)cc1,3.739508406
*CC(*)c1ccc(CCOc2ccc(S(=O)(=O)O)cc2)cc1,3.344963517
*Oc1ccc(C(c2ccc(OC(*)=O)cc2)(C(F)(F)F)C(F)(Cl)Cl)cc1Br,4.102840553
*N(CCCC)c1ccc(-c2ccc(C=*)cc2)cc1,3.13093199
*Oc1ccc(COC(=O)OCCCOC(=O)OCCOCC(Cc2ccc(O*)cc2)(OCCCC)c2ccc(S(=O)(=O)Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,4.318428058
*CC(*)C(=O)OCCCCCCCCCCCCCCCOc1ccc(/C=N/c2ccc([N+](=O)[O-])cc2)cc1,3.567824804
*c1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(S(=O)(=O)C6=CC=C6C6=CC(=O)N(*)C6=O)cc5)C=C4)cc3)cc2)cc1,3.93368214
*c1ccc(*)c(OCCCCCCCCCC)c1CCCC,3.312006282
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3I)cc1)C2=O,3.659821324
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)N*,4.064545542
*CCCCSCCSCOC(=O)c1ccc(C(=O)O*)cc1,3.56014214
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(O)COc1ccc(-c2ccc(Br)cc2S(=O)(=O)c2cccc(C(C)(C)C)c2)cc1,4.808338001
*Nc1cc(NC(=O)c2ccccc2)c(*)[nH]1,3.42927139
